Data (link pndb),Title,Description,Species,Gbif link
https://pndb.opendatasoft.com/explore/assets/microscopy-of-larval-stages-of-the-honeycomb-worm-sabellaria-alveolata-from-five-european-populations-under-different-temperature-treatments/,Microscopy of larval stages of the honeycomb worm Sabellaria alveolata from five European population...,"Lien vers les données Phenotypic plasticity, the ability of a single genotype to produce multiple phenotypes, is important for survival when species are faced with novel conditions. Theory predicts that range-edge populations will have greater phenotypic plasticity than core populations, but empirical examples from the wild are rare. The honeycomb worm, Sabellaria alveolata (L.), constructs the largest biogenic reefs in Europe, which support high biodiversity and numerous ecological functions. In order to assess the presence, causes and consequences of intraspecific variation in developmental plasticity and thermal adaptation in the honeycomb worm, we carried out common-garden experiments using the larvae of individuals sampled from along a latitudinal gradient covering the entire range of the species. We exposed larvae to three temperature treatments and measured phenotypic traits throughout development. We found phenotypic plasticity in larval growth rate but local adaptation in terms of larval period. The northern and southern range-edge populations of S. alveolata showed phenotypic plasticity for growth rate: growth rate increased as temperature treatment increased. In contrast, the core range populations showed no evidence of phenotypic plasticity. We present a rare case of range-edge plasticity at both the northern and southern range limit of species, likely caused by evolution of phenotypic plasticity during range expansion and its maintenance in highly heterogeneous environments. This dataset presents the raw image data collected for larval stages of Sabellaria alveolata from 5 populations across Europe and Northern Africa, exposed to 15, 20 and 25 C. Included are also opercular crown measurements used to estimate de size classes of individuals present in each population. All measurements made with the images collected are presented in an Excel spreadsheet, also available here.",Sabellaria alveolata,https://www.gbif.org/species/5199252
https://pndb.opendatasoft.com/explore/assets/migration-post-reproduction-de-tortue-verte-chelonia-mydas-dans-le-sud-ouest-de-locean-indien-en-fonction-de-la-saison-de-ponte/,Migration post-reproduction de tortue verte Chelonia mydas dans le Sud-Ouest de l'océan Indien en fo...,"Lien vers les données Ces déplacements représentent des migrations de tortues vertes équipées de balises Argos après leur reproduction. Les balises ont été déployées entre 1998 et 2011. On regarde ici la migration des tortues en fonction de la période pendant laquelle une balise Argos a été déployée sur les tortues : durant le pic de ponte ou en dehors, et ce quelque soit le site de départ (lieu où la balise Argos est posée) : Europa, Glorieuses, Juan de Nova, Mayotte, Mohéli, Mozambique et Tromelin. Ici seules les tortues ayant finalisé leur migration (ayant passé plus de 10 jours sur leurs zones d'alimentation) sont représentées. Ces suivis ont eu lieu dans le cadre des projets ""DYMITILE"" Kelonia / Ifremer.","Chelonia mydas, Chelonia mydas","https://www.gbif.org/species/2442225, https://www.gbif.org/species/2442225"
https://pndb.opendatasoft.com/explore/assets/modeled-density-map-of-syringammina-fragillissima-at-a-fine-scale-from-the-rockall-bank-in-north-east-atlantic-between-1981-2010/,Modeled density map of Syringammina fragillissima at a fine scale from the Rockall Bank in North Eas...,"Fine scale density map of the xenophyophores Syringammina fragillissima (ind. m-2) at a 1200m deep station off Rockall Bank (North East Atlantic) by The University of Plymouth for the Deeplinks project. The drivers of the distribution of this species are poorly known despise its Vulnerable Marine Ecosystems (VME) status and more knowledge on its biology is needed to efficiently manage its conservation. A Convolutional Neural Network was used to measure its density in 58,147 images collected by the AUV autosub6000 during the JC136 cruise in May 2016. Several environmental data layers (topographic and oceanographic) at 2.5 x 2.5 m resolution were collected by the AUV during the same cruise and used in the modelling. Random Forest regression was used to predict the density of the target species in the extent of the environmental layer representing around 3 km2.",Syringammina fragillissima,https://www.gbif.org/species/7582064
https://pndb.opendatasoft.com/explore/assets/modeled-distribution-map-of-kophobelemnon-stelliferum-assemblage-in-the-north-east-atlantic-in-2021/,Modeled distribution map of Kophobelemnon stelliferum assemblage in the North East Atlantic in 2021,"Lien vers les données Modelled density of the seapen Kophobelemnon stelliferum in the North East Atlantic. The Random Forest density model trained on data collected by an ROV was constrained by an ensemble of Maxent and Random Forest presence-absence model trained on a larger dataset also collected by an ROV. This species provides structural complexity in an environment where it is lacking and, thus, promotes higher biodiversity where they settle. They are vulnerable to mechanical disturbance of the sediment by fishing gear and a better understanding of their distribution will lead to better management of their population. This work was performed at the University of Plymouth in 2021.",Kophobelemnon stelliferum,https://www.gbif.org/species/2258789
https://pndb.opendatasoft.com/explore/assets/modeled-distribution-map-of-lophelia-reef-and-pheronema-aggregations-in-the-north-east-atlantic-in-2022/,Modeled distribution map of Lophelia Reef and Pheronema aggregations in the North East Atlantic in 2...,"Lien vers les données Species distribution models (Maxent) predicting the distribution of two Vulnerable Marine Ecosystems (VME): the reef-forming Scleractinian coral Desmophyllum pertusum and the aggregations forming Hexactinellid sponge Pheronema carpenteri. Both of these species are VME indicator taxa and form habitat that enhance deep-sea diversity (Ross and Howell, 2013). Maps of the likely distribution of the habitat formed by these two species will enable efficient Marine Spatial planning to facilitate their conservation. This work was performed at the University of Plymouth in 2021. A GIS layer is provided for each species.","Desmophyllum pertusum, Pheronema carpenteri","https://www.gbif.org/species/9783587, https://www.gbif.org/species/2236648"
https://pndb.opendatasoft.com/explore/assets/modeled-distribution-map-of-solenosmilia-variabilis-reef-in-the-north-east-atlantic-in-2021/,Modeled distribution map of Solenosmilia variabilis reef in the North East Atlantic in 2021,"Lien vers les données Species distribution models (GAM, Maxent and Random Forest ensemble) predicting the distribution of Solenosmilia variabilis reef assemblage in the Celtic Sea. This community is considered ecologically coherent according to the cluster analysis conducted by Parry et al. (2015) on image sample. Modelling its distribution complements existing work on their definition and offers a representation of the extent of the areas of the North East Atlantic where they can occur based on the best available knowledge. This work was performed at the University of Plymouth in 2021.",Solenosmilia variabilis,https://www.gbif.org/species/2259062
https://pndb.opendatasoft.com/explore/assets/monitoring-of-common-hamsters-during-hibernation-and-reproduction-year-2021-2022-data-includes-body-temperatures-and-mass-monitoring-genetics-reproductive-outputs/,"Monitoring of common hamsters during hibernation and reproduction, year 2021-2022. Data includes bod...","Lien vers les données Biodiversity decline is particularly pronounced in agricultural areas, where intensive farming practices have severely altered the ecosystems. In Alsace (France), this has led to the decline of the common hamster (Cricetus cricetus), a farmland-inhabiting hibernator. Previous work in laboratory conditions showed that diversifying the hamsters’ diet through crop association is a promising strategy to improve their hibernation and reproductive success. However, little is known about the effect of such crop associations in the wild. In this study, we monitored the hibernation behaviour (in laboratory cages) and reproductive success (in mesocosms) of hamsters exposed to four different crop associations of variable nutritional content, selected for their technical and economic benefits for farmers. Hamster hibernation behaviour depended mainly on the ingested energy and only marginally on the nutritional quality of the diet. Hamsters on lipid-rich diets showed a better body condition before reproduction. All hamsters successfully reproduced in semi-natural conditions. Even in wheat monoculture, they were able to find food supplements (weeds, invertebrates) that enabled them to reproduce. Associations richer in proteins and lipids such as legume-oleaginous crop mixes doubled reproductive outputs and increased pup growth. These results should help to improve hamster conservation measures and promote farmland biodiversity.",Cricetus cricetus,https://www.gbif.org/species/2438704
https://pndb.opendatasoft.com/explore/assets/monitoring-of-two-field-episode-of-tenacibaculosis-infection-of-platax-fish-using-metabarcoding-or-qpcr-targetting-tenacibaculum-maritimum-bacterial-species/,Monitoring of two field episode of tenacibaculosis infection of Platax fish using metabarcoding or q...,Lien vers les données Analysis of bacterial diversity in a context of severe tenacibaculosis affecting Platx fish faming. Two surveys were performed in two private fish farms in French Polynesia : Tahiti island and Tahaa island,Tenacibaculum maritimum,https://www.gbif.org/species/3228542
https://pndb.opendatasoft.com/explore/assets/morphological-performance-and-immunity-measurements-in-lissotriton-helveticus/,"Morphological, performance and immunity measurements in Lissotriton helveticus","Lien vers les données Running and swimming locomotor performances, morphological and immunity measurements in Lissotriton helveticus. This dataframe include all the raw data.","Lissotriton helveticus, Lissotriton helveticus","https://www.gbif.org/species/5218410, https://www.gbif.org/species/5218410"
https://pndb.opendatasoft.com/explore/assets/morphological-traits-measured-for-89-fish-species-sampled-in-the-mediterranean-sea-during-medits-scientific-surveys/,Morphological traits measured for 89 fish species sampled in the Mediterranean Sea during MEDITS sci...,"Lien vers les données The data come from organisms and pictures collected during the MEDITS annual bottom trawl surveys conducted between 2011 and 2013 (Bertrand et al. 2002). MEDITS surveys cover the continental shelf (10 m to 200 m depth) and the upper part of the continental slope (200 m to 800 m) on the Mediterranean. A total of 1511 individuals from 85 fish species were collected from seven Mediterranean areas (South Adriatic Sea, Sardinia, Gulf of Lions, around Cyprus, Mallorca, Tyrrhenian Sea, and North West Ionian Sea). A set of 14 morphological traits related to the habitat and the diet of the species were measured in the field and on pictures using the ImageJ software (version 1.47, http://imagej.nih.gov/ij/) (see Granger et al. 2015 and Brind'Amour et al. submitted for details) (Figure 1). Replicats of measures vary between 1 (e.g. Scorpaena loppei) to 53 (e.g. Serranus hepatus) according to fish species. Twelve of the chosen traits consist in continuous biological characteristics measured on each individual (measured in cm). The two remaining traits are categorical and determined at the species level.",Scorpaena loppei,https://www.gbif.org/species/2334658
